layer_id,expert_id,dominant_source,dominant_category,total_topk_fraction,boundary_fragility_score,safe_lambda_proxy,feature_router_instability,router_coupled_pressure,router_coupled_pressure_norm,mechanistic_selected_scale,router_coupled_selected_scale,router_coupled_extra_shrink,mechanistic_weight_instruct,mechanistic_weight_coder,router_coupled_weight_instruct,router_coupled_weight_coder,audit_max_relative_delta_norm,router_coupled_expected_max_relative_delta_norm,benefit_score,curvature_score,interference_score,mechanistic_reason,router_coupled_action,trust_risk_flags,tensor_pattern
0,39,coder,general,0.0146153846153846,0.610124017672807,0.019725152295719,0.0180180166030063,0.00011152346369823891,0.0,0.9949729235770766,0.9949729235770766,0.0,0.2907894736842109,0.5563993322634966,0.2907894736842109,0.5563993322634966,0.5514423632385211,0.5486702203356836,0.4915353707792031,0.4188056590332735,0.3576509317293223,balanced,keep_mechanistic,low_route_evidence,.*layers\.0\..*experts\.39\..*
0,40,instruct,math,0.002840909090909,0.610124017672807,0.019725152295719,0.0180180166030063,2.1862328387088584e-05,0.0,0.970690344461447,0.970690344461447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0768,0.3317126326536497,0.4683900909924345,balanced,keep_mechanistic,low_route_evidence,.*layers\.0\..*experts\.40\..*
0,41,instruct,math,0.0793957118729433,0.610124017672807,0.019725152295719,0.0180180166030063,0.0005794472838878123,0.0018322683926896653,0.988957892667128,0.988957892667128,0.0,0.5624750342511953,0.284350084216126,0.5624750342511953,0.28435008421612606,0.3003602238465148,0.2970436140162761,0.2630576248602113,0.3628409912305101,0.2926924299804742,balanced,keep_mechanistic,,.*layers\.0\..*experts\.41\..*
0,43,instruct,safety,0.0723989799827532,0.610124017672807,0.019725152295719,0.0180180166030063,0.000507254228982739,0.0011986794917952495,0.9900272143183316,0.9900272143183316,0.0,0.6940309762051441,0.1544135781475707,0.6940309762051441,0.15441357814757076,0.1581821281327575,0.1566046116702193,0.145285199533289,0.323732657071221,0.2256094313341922,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.43\..*
0,44,coder,math,0.0690980965873205,0.610124017672807,0.019725152295719,0.0180180166030063,0.0005338311405729588,0.0014319268065924528,0.997326092640712,0.997326092640712,0.0,0.4188816667217996,0.4299655627941239,0.4188816667217996,0.4299655627941239,0.4322113029965165,0.4310556100126667,0.5121235131383948,0.4045045634423049,0.4065722130176082,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.44\..*
0,45,instruct,safety,0.0883044052026946,0.610124017672807,0.019725152295719,0.0180180166030063,0.000643716415276532,0.0023963144546212557,0.9883383566250536,0.9883383566250536,0.0,0.7684020349429294,0.0806463986884537,0.7684020349429294,0.08064639868845372,0.0892648753766983,0.08822390023414622,0.1296651777539086,0.4079372155761617,0.2445121473506277,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.45\..*
0,47,instruct,general,0.0439975611730684,0.610124017672807,0.019725152295719,0.0180180166030063,0.000296146503473703,0.0,0.9935340856020892,0.9935340856020892,0.0,0.7667273592952937,0.0827342069382216,0.7667273592952937,0.08273420693822169,0.0854794644575083,0.08492676155754679,0.1245083024229397,0.2773580130292415,0.171777934298373,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.47\..*
0,48,instruct,code,0.0211290322580644,0.610124017672807,0.019725152295719,0.0180180166030063,0.00014010829957018654,0.0,0.9993025014787316,0.9993025014787316,0.0,0.85,0.0,0.85,0.0,0.0,0.0,0.1749399315868287,0.2798013398536849,0.1329865435254114,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.48\..*
0,49,instruct,math,0.0479194323126815,0.610124017672807,0.019725152295719,0.0180180166030063,0.0003837221863521175,0.00011452352667515797,0.9794062812170786,0.9794062812170786,0.0,0.5404457297922869,0.303179396619003,0.5404457297922869,0.303179396619003,0.3594384566932143,0.35203628219630695,0.2428926624505816,0.5202832095464082,0.3933852515068969,balanced,keep_mechanistic,,.*layers\.0\..*experts\.49\..*
0,50,instruct,code,0.1550049719700022,0.610124017672807,0.019725152295719,0.0180180166030063,0.0012298572063732334,0.007540469942827979,0.9900277929502518,0.9900277929502518,0.0,0.5435724773012625,0.3033717639966443,0.5435724773012625,0.3033717639966443,0.3376256726171101,0.33425879950446175,0.4240072920592866,0.4907788128780734,0.3962023384751289,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.50\..*
