alpha,beta,vehicle_loss,animal_loss,vehicle_acc,animal_acc,avg_loss,worst_loss,avg_acc,worst_acc
0.95,1.0999999999999999,2.8316882663302954,3.4356445453785085,0.06944444444444445,0.1259259259259259,3.133666405854402,3.4356445453785085,0.09768518518518518,0.06944444444444445
0.95,1.175,3.155143313937717,3.3199063618977864,0.041666666666666664,0.1527777777777778,3.2375248379177517,3.3199063618977864,0.09722222222222222,0.041666666666666664
0.95,1.25,3.4597632514105903,3.225206798977322,0.029166666666666667,0.1787037037037037,3.342485025193956,3.4597632514105903,0.10393518518518519,0.029166666666666667
1.025,-0.25,0.8582349565294054,6.571957906087239,0.6527777777777778,0.0,3.7150964313083223,6.571957906087239,0.3263888888888889,0.0
1.025,-0.175,0.8387059741550021,6.549057882803457,0.6680555555555555,0.0,3.6938819284792297,6.549057882803457,0.33402777777777776,0.0
1.025,-0.1,0.8226270887586805,6.511419112594039,0.675,0.0,3.6670231006763596,6.511419112594039,0.3375,0.0
1.025,-0.025000000000000022,0.811159430609809,6.456882731119792,0.6805555555555556,0.0,3.6340210808648004,6.456882731119792,0.3402777777777778,0.0
1.025,0.04999999999999999,0.8055167092217339,6.383180660671658,0.6888888888888889,0.0,3.594348684946696,6.383180660671658,0.34444444444444444,0.0
1.025,0.125,0.8073095533582899,6.288341211389612,0.6916666666666667,0.0,3.547825382373951,6.288341211389612,0.3458333333333333,0.0
1.025,0.19999999999999996,0.8180086347791884,6.1703923260724105,0.6805555555555556,0.0,3.4942004804257993,6.1703923260724105,0.3402777777777778,0.0
1.025,0.275,0.8395564185248481,6.029354180230035,0.6652777777777777,0.0,3.4344552993774418,6.029354180230035,0.3326388888888889,0.0
1.025,0.35,0.8738812976413303,5.864980937816479,0.6388888888888888,0.0,3.3694311177289045,5.864980937816479,0.3194444444444444,0.0
1.025,0.42499999999999993,0.923307376437717,5.678328902633102,0.6055555555555555,0.0,3.3008181395354095,5.678328902633102,0.30277777777777776,0.0
1.025,0.5,0.99094115363227,5.4721029776114,0.5638888888888889,0.0,3.231522065621835,5.4721029776114,0.28194444444444444,0.0
1.025,0.575,1.0809995863172743,5.250342305501302,0.5236111111111111,0.0,3.165670945909288,5.250342305501302,0.26180555555555557,0.0
1.025,0.6499999999999999,1.1992827733357747,5.018060246220341,0.48194444444444445,0.0,3.108671509778058,5.018060246220341,0.24097222222222223,0.0
1.025,0.725,1.3529319763183594,4.781398631908275,0.4263888888888889,0.0,3.0671653041133173,4.781398631908275,0.21319444444444444,0.0
1.025,0.8,1.547929679022895,4.547072926274052,0.3819444444444444,0.0,3.0475013026484734,4.547072926274052,0.1909722222222222,0.0
1.025,0.875,1.7854839324951173,4.322476945100007,0.31805555555555554,0.004629629629629629,3.053980438797562,4.322476945100007,0.1613425925925926,0.004629629629629629
1.025,0.95,2.0586410946316187,4.1134139308223014,0.24722222222222223,0.019444444444444445,3.08602751272696,4.1134139308223014,0.13333333333333333,0.019444444444444445
1.025,1.025,2.354000006781684,3.9249599456787108,0.16805555555555557,0.046296296296296294,3.1394799762301977,3.9249599456787108,0.10717592592592592,0.046296296296296294
1.025,1.0999999999999999,2.656266615125868,3.7598331875271267,0.10694444444444444,0.0824074074074074,3.2080499013264974,3.7598331875271267,0.09467592592592591,0.0824074074074074
1.025,1.175,2.952403344048394,3.6184149000379775,0.06388888888888888,0.11203703703703703,3.285409122043186,3.6184149000379775,0.08796296296296297,0.06388888888888888
1.025,1.25,3.23405024210612,3.5005362899215133,0.05416666666666667,0.1398148148148148,3.3672932660138164,3.5005362899215133,0.09699074074074074,0.05416666666666667
1.0999999999999999,-0.25,0.8618760850694445,6.9551900793004915,0.6513888888888889,0.0,3.908533082184968,6.9551900793004915,0.32569444444444445,0.0
1.0999999999999999,-0.175,0.8429031160142687,6.943593032271774,0.6638888888888889,0.0,3.8932480741430213,6.943593032271774,0.33194444444444443,0.0
1.0999999999999999,-0.1,0.8273970286051432,6.916554910165292,0.6722222222222223,0.0,3.871975969385218,6.916554910165292,0.33611111111111114,0.0
1.0999999999999999,-0.025000000000000022,0.8164940092298719,6.871564653184679,0.6861111111111111,0.0,3.8440293312072753,6.871564653184679,0.34305555555555556,0.0
1.0999999999999999,0.04999999999999999,0.811465220981174,6.806254379837601,0.6916666666666667,0.0,3.8088598004093877,6.806254379837601,0.3458333333333333,0.0
1.0999999999999999,0.125,0.8138598759969076,6.718650789614077,0.6833333333333333,0.0,3.766255332805492,6.718650789614077,0.3416666666666667,0.0
1.0999999999999999,0.19999999999999996,0.8253775702582465,6.6068372090657554,0.6833333333333333,0.0,3.716107389662001,6.6068372090657554,0.3416666666666667,0.0
1.0999999999999999,0.275,0.8478783925374349,6.469529441550926,0.6611111111111111,0.0,3.6587039170441806,6.469529441550926,0.33055555555555555,0.0
1.0999999999999999,0.35,0.8834100299411349,6.307214298954716,0.6375,0.0,3.5953121644479253,6.307214298954716,0.31875,0.0
1.0999999999999999,0.42499999999999993,0.9341382556491428,6.121382084599247,0.5916666666666667,0.0,3.527760170124195,6.121382084599247,0.29583333333333334,0.0
1.0999999999999999,0.5,1.002634048461914,5.913797731752749,0.5680555555555555,0.0,3.4582158901073314,5.913797731752749,0.28402777777777777,0.0
1.0999999999999999,0.575,1.091905657450358,5.688142508047599,0.5041666666666667,0.0,3.3900240827489783,5.688142508047599,0.2520833333333333,0.0
1.0999999999999999,0.6499999999999999,1.2060240639580622,5.449158873381438,0.4722222222222222,0.0,3.32759146866975,5.449158873381438,0.2361111111111111,0.0
1.0999999999999999,0.725,1.349556689792209,5.202731210214121,0.41388888888888886,0.0,3.276143950003165,5.202731210214121,0.20694444444444443,0.0
1.0999999999999999,0.8,1.5267918904622395,4.955326136836299,0.37222222222222223,0.0,3.241059013649269,4.955326136836299,0.18611111111111112,0.0
1.0999999999999999,0.875,1.738932842678494,4.71404800415039,0.3402777777777778,0.0,3.2264904234144423,4.71404800415039,0.1701388888888889,0.0
1.0999999999999999,0.95,1.9816469404432508,4.4855653833459925,0.2847222222222222,0.006481481481481481,3.2336061618946217,4.4855653833459925,0.14560185185185184,0.006481481481481481
1.0999999999999999,1.025,2.2446592966715495,4.275036366780599,0.23472222222222222,0.016666666666666666,3.2598478317260744,4.275036366780599,0.12569444444444444,0.016666666666666666
1.0999999999999999,1.0999999999999999,2.515863715277778,4.087190246582031,0.15555555555555556,0.04259259259259259,3.3015269809299044,4.087190246582031,0.09907407407407408,0.04259259259259259
1.0999999999999999,1.175,2.784105428059896,3.9230975680881075,0.10694444444444444,0.08148148148148149,3.353601498074002,3.9230975680881075,0.09421296296296297,0.08148148148148149
1.0999999999999999,1.25,3.041112518310547,3.7828814612494575,0.07083333333333333,0.10648148148148148,3.411996989780002,3.7828814612494575,0.08865740740740741,0.07083333333333333
1.175,-0.25,0.8680494944254558,7.313550313313802,0.6555555555555556,0.0,4.0907999038696286,7.313550313313802,0.3277777777777778,0.0
1.175,-0.175,0.8499496459960938,7.31195805867513,0.6597222222222222,0.0,4.080953852335612,7.31195805867513,0.3298611111111111,0.0
1.175,-0.1,0.8353995641072591,7.294164586950232,0.6680555555555555,0.0,4.064782075528745,7.294164586950232,0.33402777777777776,0.0
1.175,-0.025000000000000022,0.8254278818766276,7.257680737530744,0.6777777777777778,0.0,4.0415543097036855,7.257680737530744,0.3388888888888889,0.0
1.175,0.04999999999999999,0.8213804456922743,7.199943825050637,0.6819444444444445,0.0,4.010662135371455,7.199943825050637,0.34097222222222223,0.0
1.175,0.125,0.8248532189263238,7.118873850504557,0.6861111111111111,0.0,3.9718635347154407,7.118873850504557,0.34305555555555556,0.0
1.175,0.19999999999999996,0.8375402874416775,7.012127176920573,0.6722222222222223,0.0,3.924833732181125,7.012127176920573,0.33611111111111114,0.0
1.175,0.275,0.8614358054267035,6.8793481049714265,0.6513888888888889,0.0,3.870391955199065,6.8793481049714265,0.32569444444444445,0.0
1.175,0.35,0.8986678017510308,6.7198199801974825,0.6222222222222222,0.0,3.8092438909742565,6.7198199801974825,0.3111111111111111,0.0
1.175,0.42499999999999993,0.9514945983886719,6.535437633373119,0.5819444444444445,0.0,3.7434661158808957,6.535437633373119,0.29097222222222224,0.0
1.175,0.5,1.0220092561509875,6.327593315972222,0.5569444444444445,0.0,3.6748012860616046,6.327593315972222,0.27847222222222223,0.0
1.175,0.575,1.1123825285169813,6.1003391689724396,0.5,0.0,3.6063608487447105,6.1003391689724396,0.25,0.0
1.175,0.6499999999999999,1.2248790740966797,5.857235859058521,0.4527777777777778,0.0,3.5410574665776005,5.857235859058521,0.2263888888888889,0.0
1.175,0.725,1.3621295081244575,5.604405805799696,0.40694444444444444,0.0,3.483267656962077,5.604405805799696,0.20347222222222222,0.0
1.175,0.8,1.526272667778863,5.347657775878906,0.3638888888888889,0.0,3.4369652218288844,5.347657775878906,0.18194444444444444,0.0
1.175,0.875,1.7182016160753038,5.094428281430845,0.33055555555555555,0.0,3.4063149487530744,5.094428281430845,0.16527777777777777,0.0
1.175,0.95,1.9346153259277343,4.850654291223597,0.2986111111111111,0.001851851851851852,3.3926348085756657,4.850654291223597,0.15023148148148147,0.001851851851851852
1.175,1.025,2.1685682932535806,4.622569317287869,0.25277777777777777,0.008333333333333333,3.3955688052707247,4.622569317287869,0.13055555555555556,0.008333333333333333
1.175,1.0999999999999999,2.410331047905816,4.415277255022967,0.2013888888888889,0.020370370370370372,3.4128041514643916,4.415277255022967,0.11087962962962963,0.020370370370370372
1.175,1.175,2.650807189941406,4.231247033013238,0.1527777777777778,0.046296296296296294,3.441027111477322,4.231247033013238,0.09953703703703703,0.046296296296296294
1.175,1.25,2.8828886244032117,4.0713339346426505,0.10972222222222222,0.07407407407407407,3.477111279522931,4.0713339346426505,0.09189814814814815,0.07407407407407407
1.25,-0.25,0.8767329110039606,7.649233189335575,0.6513888888888889,0.0,4.262983050169768,7.649233189335575,0.32569444444444445,0.0
1.25,-0.175,0.8598764207628038,7.656261726661965,0.6569444444444444,0.0,4.2580690737123845,7.656261726661965,0.3284722222222222,0.0
1.25,-0.1,0.8467178556654188,7.646947959617332,0.6625,0.0,4.246832907641376,7.646947959617332,0.33125,0.0
1.25,-0.025000000000000022,0.8380743026733398,7.617933824327257,0.675,0.0,4.228004063500299,7.617933824327257,0.3375,0.0
1.25,0.04999999999999999,0.8353335274590387,7.566924511944806,0.6666666666666666,0.0,4.201129019701923,7.566924511944806,0.3333333333333333,0.0
1.25,0.125,0.840199597676595,7.491792692961516,0.6694444444444444,0.0,4.165996145319055,7.491792692961516,0.3347222222222222,0.0
1.25,0.19999999999999996,0.8543586519029406,7.3902866787380646,0.6555555555555556,0.0,4.122322665320502,7.3902866787380646,0.3277777777777778,0.0
1.25,0.275,0.8801652696397569,7.261182092737268,0.6361111111111111,0.0,4.070673681188513,7.261182092737268,0.31805555555555554,0.0
1.25,0.35,0.9196729236178928,7.104813017668548,0.6152777777777778,0.0,4.0122429706432206,7.104813017668548,0.3076388888888889,0.0
1.25,0.42499999999999993,0.9752515157063802,6.922623302318431,0.575,0.0,3.9489374090124056,6.922623302318431,0.2875,0.0
1.25,0.5,1.0486665725708009,6.715829891628689,0.5291666666666667,0.0,3.8822482320997453,6.715829891628689,0.26458333333333334,0.0
1.25,0.575,1.1414537217881944,6.488449492277923,0.4930555555555556,0.0,3.8149516070330582,6.488449492277923,0.2465277777777778,0.0
1.25,0.6499999999999999,1.2544471740722656,6.243539683024088,0.4388888888888889,0.0,3.748993428548177,6.243539683024088,0.21944444444444444,0.0
1.25,0.725,1.3883103264702692,5.987032120316117,0.3902777777777778,0.0,3.687671223393193,5.987032120316117,0.1951388888888889,0.0
1.25,0.8,1.5434750450981989,5.724655603479456,0.35,0.0,3.6340653242888274,5.724655603479456,0.175,0.0
1.25,0.875,1.7199868943956163,5.46268547905816,0.3194444444444444,0.0,3.5913361867268883,5.46268547905816,0.1597222222222222,0.0
1.25,0.95,1.9148501925998265,5.207747367576316,0.2986111111111111,0.0,3.5612987800880713,5.207747367576316,0.14930555555555555,0.0
1.25,1.025,2.1233406914605033,4.966322298403139,0.26944444444444443,0.001851851851851852,3.544831494931821,4.966322298403139,0.13564814814814813,0.001851851851851852
1.25,1.0999999999999999,2.338409932454427,4.743108777646666,0.22361111111111112,0.008333333333333333,3.5407593550505463,4.743108777646666,0.11597222222222223,0.008333333333333333
1.25,1.175,2.552681647406684,4.542018862123842,0.19444444444444445,0.026851851851851852,3.547350254765263,4.542018862123842,0.11064814814814815,0.026851851851851852
1.25,1.25,2.76062003241645,4.364096422548648,0.1625,0.05648148148148148,3.562358227482549,4.364096422548648,0.10949074074074075,0.05648148148148148
