tensor,group,layer,expert_id,projection,numel,base_norm,route_delta_norm,route_relative_delta_norm,trust_delta_scale,estimated_delta_norm,estimated_relative_delta_norm,estimated_changed
model.layers.24.mlp.experts.46.gate_proj.weight,routed_expert_ffn,24.0,46.0,gate_proj,1572864,26.98325082704663,5.997802331896242,0.2222787154275849,1.0,5.997802331896242,0.2222787154275849,True
model.layers.35.mlp.experts.52.gate_proj.weight,routed_expert_ffn,35.0,52.0,gate_proj,1572864,28.799148080729424,5.995307358855627,0.2081765523775097,1.0,5.995307358855627,0.2081765523775097,True
model.layers.0.mlp.experts.23.down_proj.weight,routed_expert_ffn,0.0,23.0,down_proj,1572864,27.696860631977543,5.995106927142426,0.216454384733436,1.0,5.995106927142426,0.216454384733436,True
model.layers.46.mlp.experts.123.gate_proj.weight,routed_expert_ffn,46.0,123.0,gate_proj,1572864,30.5744810121146,5.993914060763824,0.1960430353139548,1.0,5.993914060763824,0.1960430353139548,True
model.layers.37.mlp.experts.102.gate_proj.weight,routed_expert_ffn,37.0,102.0,gate_proj,1572864,29.018530877309136,5.993348885679734,0.2065352278176906,1.0,5.993348885679734,0.2065352278176906,True
model.layers.13.mlp.experts.44.up_proj.weight,routed_expert_ffn,13.0,44.0,up_proj,1572864,28.327944014865867,5.993073279849537,0.2115604745866663,1.0,5.993073279849537,0.2115604745866663,True
model.layers.9.mlp.experts.98.up_proj.weight,routed_expert_ffn,9.0,98.0,up_proj,1572864,27.213845442881876,5.99293515391525,0.2202164029517107,1.0,5.99293515391525,0.2202164029517107,True
model.layers.19.mlp.experts.106.gate_proj.weight,routed_expert_ffn,19.0,106.0,gate_proj,1572864,29.138077971798776,5.992377843904796,0.2056545338956298,1.0,5.992377843904796,0.2056545338956298,True
model.layers.40.mlp.experts.44.gate_proj.weight,routed_expert_ffn,40.0,44.0,gate_proj,1572864,29.60957082718884,5.990834547187674,0.2023276386595452,1.0,5.990834547187674,0.2023276386595452,True
model.layers.9.mlp.experts.35.gate_proj.weight,routed_expert_ffn,9.0,35.0,gate_proj,1572864,27.638825284116862,5.989271108257091,0.2166977448096873,1.0,5.989271108257091,0.2166977448096873,True
model.layers.41.mlp.experts.85.up_proj.weight,routed_expert_ffn,41.0,85.0,up_proj,1572864,31.749538628537582,5.989033213244497,0.1886337084552575,1.0,5.989033213244497,0.1886337084552575,True
model.layers.27.mlp.experts.110.up_proj.weight,routed_expert_ffn,27.0,110.0,up_proj,1572864,28.22056680197972,5.988099694532495,0.2121892071321692,1.0,5.988099694532495,0.2121892071321692,True
model.layers.5.mlp.experts.13.gate_proj.weight,routed_expert_ffn,5.0,13.0,gate_proj,1572864,29.411951077936628,5.986505910899966,0.2035399112094519,1.0,5.986505910899966,0.2035399112094519,True
model.layers.39.mlp.experts.20.gate_proj.weight,routed_expert_ffn,39.0,20.0,gate_proj,1572864,28.97753772961212,5.986225847923193,0.2065815910164746,1.0,5.986225847923193,0.2065815910164746,True
model.layers.0.mlp.experts.49.up_proj.weight,routed_expert_ffn,0.0,49.0,up_proj,1572864,16.64940166142897,5.9844352380494685,0.3594384566932143,1.0,5.9844352380494685,0.3594384566932143,True
model.layers.21.mlp.experts.35.up_proj.weight,routed_expert_ffn,21.0,35.0,up_proj,1572864,32.03777563100804,5.984235398379868,0.186786856469148,1.0,5.984235398379868,0.186786856469148,True
model.layers.29.mlp.experts.84.up_proj.weight,routed_expert_ffn,29.0,84.0,up_proj,1572864,28.89188304284992,5.982644092244888,0.2070700647435112,1.0,5.982644092244888,0.2070700647435112,True
model.layers.44.mlp.experts.11.down_proj.weight,routed_expert_ffn,44.0,11.0,down_proj,1572864,32.39048932677809,5.982611254348246,0.1847027130091011,1.0,5.982611254348246,0.1847027130091011,True
model.layers.6.mlp.experts.123.down_proj.weight,routed_expert_ffn,6.0,123.0,down_proj,1572864,28.62683899148719,5.982126316462507,0.2089691536757314,1.0,5.982126316462507,0.2089691536757314,True
model.layers.38.mlp.experts.82.gate_proj.weight,routed_expert_ffn,38.0,82.0,gate_proj,1572864,29.30127258661836,5.977943889069982,0.2040165276575754,1.0,5.977943889069982,0.2040165276575754,True
model.layers.9.mlp.experts.98.gate_proj.weight,routed_expert_ffn,9.0,98.0,gate_proj,1572864,27.68319110623301,5.97667164422399,0.2158953287317484,1.0,5.97667164422399,0.2158953287317484,True
model.layers.32.mlp.experts.29.gate_proj.weight,routed_expert_ffn,32.0,29.0,gate_proj,1572864,29.34507077365699,5.975661186122262,0.2036342400471087,1.0,5.975661186122262,0.2036342400471087,True
model.layers.32.mlp.experts.29.down_proj.weight,routed_expert_ffn,32.0,29.0,down_proj,1572864,29.72022558935297,5.975335607320913,0.2010528348567289,1.0,5.975335607320913,0.2010528348567289,True
model.layers.25.mlp.experts.74.up_proj.weight,routed_expert_ffn,25.0,74.0,up_proj,1572864,29.35911305763936,5.975294429914723,0.2035243509633179,1.0,5.975294429914723,0.2035243509633179,True
model.layers.25.mlp.experts.74.gate_proj.weight,routed_expert_ffn,25.0,74.0,gate_proj,1572864,29.848114046106414,5.9751019457176415,0.200183567259489,1.0,5.9751019457176415,0.200183567259489,True
model.layers.42.mlp.experts.95.down_proj.weight,routed_expert_ffn,42.0,95.0,down_proj,1572864,31.347057285944423,5.97455669977188,0.1905938616589311,1.0,5.97455669977188,0.1905938616589311,True
model.layers.20.mlp.experts.96.down_proj.weight,routed_expert_ffn,20.0,96.0,down_proj,1572864,30.11499566440592,5.973402197531701,0.1983530817702191,1.0,5.973402197531701,0.1983530817702191,True
model.layers.45.mlp.experts.99.up_proj.weight,routed_expert_ffn,45.0,99.0,up_proj,1572864,34.42280943749816,5.972871485861813,0.1735149333672725,1.0,5.972871485861813,0.1735149333672725,True
model.layers.42.mlp.experts.113.up_proj.weight,routed_expert_ffn,42.0,113.0,up_proj,1572864,31.871112661242705,5.97062581729474,0.1873365979015662,1.0,5.97062581729474,0.1873365979015662,True
model.layers.4.mlp.experts.16.down_proj.weight,routed_expert_ffn,4.0,16.0,down_proj,1572864,28.788225055662405,5.968682253787655,0.2073306792012057,1.0,5.968682253787655,0.2073306792012057,True
model.layers.42.mlp.experts.27.down_proj.weight,routed_expert_ffn,42.0,27.0,down_proj,1572864,31.530549267486208,5.96849850429335,0.1892925636550191,1.0,5.96849850429335,0.1892925636550191,True
model.layers.47.mlp.experts.127.up_proj.weight,routed_expert_ffn,47.0,127.0,up_proj,1572864,29.180587963013828,5.967723818138711,0.204510060787766,1.0,5.967723818138711,0.204510060787766,True
model.layers.18.mlp.experts.41.up_proj.weight,routed_expert_ffn,18.0,41.0,up_proj,1572864,27.65823064058814,5.966969169464171,0.2157393669538539,1.0,5.966969169464171,0.2157393669538539,True
model.layers.43.mlp.experts.74.up_proj.weight,routed_expert_ffn,43.0,74.0,up_proj,1572864,31.43106723139842,5.9662911508269145,0.1898214625326759,1.0,5.9662911508269145,0.1898214625326759,True
model.layers.44.mlp.experts.42.down_proj.weight,routed_expert_ffn,44.0,42.0,down_proj,1572864,32.88791185365453,5.964880842631886,0.1813700082016324,1.0,5.964880842631886,0.1813700082016324,True
model.layers.46.mlp.experts.43.up_proj.weight,routed_expert_ffn,46.0,43.0,up_proj,1572864,34.00189921740586,5.963892692884916,0.1753988109532408,1.0,5.963892692884916,0.1753988109532408,True
model.layers.13.mlp.experts.44.gate_proj.weight,routed_expert_ffn,13.0,44.0,gate_proj,1572864,28.689350941104877,5.963425423323496,0.2078619845937105,1.0,5.963425423323496,0.2078619845937105,True
model.layers.46.mlp.experts.75.up_proj.weight,routed_expert_ffn,46.0,75.0,up_proj,1572864,31.907762153503203,5.963249188265375,0.1868902356604366,1.0,5.963249188265375,0.1868902356604366,True
model.layers.19.mlp.experts.9.up_proj.weight,routed_expert_ffn,19.0,9.0,up_proj,1572864,27.935144790265987,5.96218878935514,0.213429671981964,1.0,5.96218878935514,0.213429671981964,True
model.layers.36.mlp.experts.68.down_proj.weight,routed_expert_ffn,36.0,68.0,down_proj,1572864,29.68519522303479,5.961532303118306,0.2008251001324842,1.0,5.961532303118306,0.2008251001324842,True
model.layers.5.mlp.experts.13.up_proj.weight,routed_expert_ffn,5.0,13.0,up_proj,1572864,27.969441768679665,5.960832227424779,0.2131194564669414,1.0,5.960832227424779,0.2131194564669414,True
model.layers.12.mlp.experts.69.up_proj.weight,routed_expert_ffn,12.0,69.0,up_proj,1572864,27.921990853844708,5.960092067135412,0.2134551256868827,1.0,5.960092067135412,0.2134551256868827,True
model.layers.5.mlp.experts.69.up_proj.weight,routed_expert_ffn,5.0,69.0,up_proj,1572864,29.058034771223344,5.956806796488649,0.2049968913378744,1.0,5.956806796488649,0.2049968913378744,True
model.layers.24.mlp.experts.113.up_proj.weight,routed_expert_ffn,24.0,113.0,up_proj,1572864,29.61086840725937,5.956590980144291,0.2011623198016029,1.0,5.956590980144291,0.2011623198016029,True
model.layers.41.mlp.experts.63.gate_proj.weight,routed_expert_ffn,41.0,63.0,gate_proj,1572864,30.958272106440408,5.956573048464146,0.1924065086056585,1.0,5.956573048464146,0.1924065086056585,True
model.layers.15.mlp.experts.107.down_proj.weight,routed_expert_ffn,15.0,107.0,down_proj,1572864,28.606486234550022,5.956034112242088,0.2082057217166565,1.0,5.956034112242088,0.2082057217166565,True
model.layers.9.mlp.experts.114.down_proj.weight,routed_expert_ffn,9.0,114.0,down_proj,1572864,28.923845995778294,5.954973389432371,0.2058845628725016,1.0,5.954973389432371,0.2058845628725016,True
model.layers.44.mlp.experts.82.gate_proj.weight,routed_expert_ffn,44.0,82.0,gate_proj,1572864,30.68690530546478,5.95271520130287,0.1939822586229573,1.0,5.95271520130287,0.1939822586229573,True
model.layers.35.mlp.experts.47.down_proj.weight,routed_expert_ffn,35.0,47.0,down_proj,1572864,29.32822281217041,5.951900326171112,0.2029410497966224,1.0,5.951900326171112,0.2029410497966224,True
model.layers.34.mlp.experts.45.down_proj.weight,routed_expert_ffn,34.0,45.0,down_proj,1572864,29.745017267537328,5.951841361156975,0.2000954078333182,1.0,5.951841361156975,0.2000954078333182,True
model.layers.2.mlp.experts.89.up_proj.weight,routed_expert_ffn,2.0,89.0,up_proj,1572864,28.21817032904065,5.950800083767131,0.2108853981097024,1.0,5.950800083767131,0.2108853981097024,True
model.layers.12.mlp.experts.69.down_proj.weight,routed_expert_ffn,12.0,69.0,down_proj,1572864,28.439053872382075,5.948569810306166,0.2091690475006618,1.0,5.948569810306166,0.2091690475006618,True
model.layers.42.mlp.experts.95.gate_proj.weight,routed_expert_ffn,42.0,95.0,gate_proj,1572864,30.85652973433814,5.94840724367223,0.1927762873818131,1.0,5.94840724367223,0.1927762873818131,True
model.layers.33.mlp.experts.87.gate_proj.weight,routed_expert_ffn,33.0,87.0,gate_proj,1572864,29.742705661036663,5.948070873748953,0.1999841891163588,1.0,5.948070873748953,0.1999841891163588,True
model.layers.39.mlp.experts.35.up_proj.weight,routed_expert_ffn,39.0,35.0,up_proj,1572864,29.98749943010108,5.946613585459007,0.1983030829002657,1.0,5.946613585459007,0.1983030829002657,True
model.layers.12.mlp.experts.69.gate_proj.weight,routed_expert_ffn,12.0,69.0,gate_proj,1572864,28.47143408038573,5.945888015221173,0.2088369696599637,1.0,5.945888015221173,0.2088369696599637,True
model.layers.35.mlp.experts.43.down_proj.weight,routed_expert_ffn,35.0,43.0,down_proj,1572864,29.20229106955373,5.944700031589161,0.2035696451840074,1.0,5.944700031589161,0.2035696451840074,True
model.layers.29.mlp.experts.53.gate_proj.weight,routed_expert_ffn,29.0,53.0,gate_proj,1572864,28.88233596949332,5.94313472607802,0.2057705696781381,1.0,5.94313472607802,0.2057705696781381,True
model.layers.19.mlp.experts.106.up_proj.weight,routed_expert_ffn,19.0,106.0,up_proj,1572864,27.760670852690254,5.941203357811209,0.214015121944917,1.0,5.941203357811209,0.214015121944917,True
model.layers.9.mlp.experts.119.up_proj.weight,routed_expert_ffn,9.0,119.0,up_proj,1572864,29.398644074812363,5.940207416239708,0.2020571901589519,1.0,5.940207416239708,0.2020571901589519,True
model.layers.7.mlp.experts.119.up_proj.weight,routed_expert_ffn,7.0,119.0,up_proj,1572864,27.41971034013158,5.938695526226501,0.2165849110934846,1.0,5.938695526226501,0.2165849110934846,True
model.layers.1.mlp.experts.103.gate_proj.weight,routed_expert_ffn,1.0,103.0,gate_proj,1572864,29.31822138992661,5.93866694176109,0.202558909109048,1.0,5.93866694176109,0.202558909109048,True
model.layers.12.mlp.experts.32.down_proj.weight,routed_expert_ffn,12.0,32.0,down_proj,1572864,28.29043790670489,5.9384822635281385,0.2099112881572153,1.0,5.9384822635281385,0.2099112881572153,True
model.layers.8.mlp.experts.99.up_proj.weight,routed_expert_ffn,8.0,99.0,up_proj,1572864,27.384549918133583,5.937174898583264,0.2168074668501952,1.0,5.937174898583264,0.2168074668501952,True
model.layers.44.mlp.experts.42.gate_proj.weight,routed_expert_ffn,44.0,42.0,gate_proj,1572864,30.468564702962198,5.9367463286058335,0.1948482439682712,1.0,5.9367463286058335,0.1948482439682712,True
model.layers.47.mlp.experts.88.gate_proj.weight,routed_expert_ffn,47.0,88.0,gate_proj,1572864,31.229858743651683,5.936475484697963,0.1900897321831375,1.0,5.936475484697963,0.1900897321831375,True
model.layers.4.mlp.experts.53.down_proj.weight,routed_expert_ffn,4.0,53.0,down_proj,1572864,25.76131568344652,5.935787234973719,0.2304147547397156,1.0,5.935787234973719,0.2304147547397156,True
model.layers.38.mlp.experts.62.up_proj.weight,routed_expert_ffn,38.0,62.0,up_proj,1572864,28.69457548229935,5.93512429342621,0.206837849791065,1.0,5.93512429342621,0.206837849791065,True
model.layers.8.mlp.experts.99.gate_proj.weight,routed_expert_ffn,8.0,99.0,gate_proj,1572864,28.1640083217232,5.934542592008856,0.2107137068068354,1.0,5.934542592008856,0.2107137068068354,True
model.layers.39.mlp.experts.49.up_proj.weight,routed_expert_ffn,39.0,49.0,up_proj,1572864,30.5191670211371,5.932012009385364,0.1943700496568908,1.0,5.932012009385364,0.1943700496568908,True
model.layers.7.mlp.experts.110.gate_proj.weight,routed_expert_ffn,7.0,110.0,gate_proj,1572864,28.16837258975869,5.931586925073848,0.2105761313037453,1.0,5.931586925073848,0.2105761313037453,True
model.layers.33.mlp.experts.94.up_proj.weight,routed_expert_ffn,33.0,94.0,up_proj,1572864,29.87647706534252,5.928723725613164,0.1984411921340831,1.0,5.928723725613164,0.1984411921340831,True
model.layers.4.mlp.experts.101.down_proj.weight,routed_expert_ffn,4.0,101.0,down_proj,1572864,29.10367127426753,5.927632695791862,0.2036730225520679,1.0,5.927632695791862,0.2036730225520679,True
model.layers.37.mlp.experts.15.gate_proj.weight,routed_expert_ffn,37.0,15.0,gate_proj,1572864,28.687182987763677,5.924626257331554,0.2065252018596132,1.0,5.924626257331554,0.2065252018596132,True
model.layers.23.mlp.experts.55.gate_proj.weight,routed_expert_ffn,23.0,55.0,gate_proj,1572864,28.674710350269887,5.922899786618395,0.2065548252891994,1.0,5.922899786618395,0.2065548252891994,True
model.layers.38.mlp.experts.31.gate_proj.weight,routed_expert_ffn,38.0,31.0,gate_proj,1572864,29.14138843671542,5.921595101296708,0.2032022295079136,1.0,5.921595101296708,0.2032022295079136,True
model.layers.15.mlp.experts.112.gate_proj.weight,routed_expert_ffn,15.0,112.0,gate_proj,1572864,29.822787958885147,5.920517577150469,0.1985232764057043,1.0,5.920517577150469,0.1985232764057043,True
model.layers.47.mlp.experts.108.up_proj.weight,routed_expert_ffn,47.0,108.0,up_proj,1572864,33.254379557670674,5.920282396334127,0.1780301564811037,1.0,5.920282396334127,0.1780301564811037,True
model.layers.42.mlp.experts.74.gate_proj.weight,routed_expert_ffn,42.0,74.0,gate_proj,1572864,30.60339839240182,5.91923492282011,0.1934175690857173,1.0,5.91923492282011,0.1934175690857173,True
model.layers.37.mlp.experts.24.down_proj.weight,routed_expert_ffn,37.0,24.0,down_proj,1572864,30.91673269204821,5.918422205708993,0.1914310371881959,1.0,5.918422205708993,0.1914310371881959,True
model.layers.45.mlp.experts.80.down_proj.weight,routed_expert_ffn,45.0,80.0,down_proj,1572864,32.41109948948334,5.91778922737196,0.1825852661768585,1.0,5.91778922737196,0.1825852661768585,True
model.layers.1.mlp.experts.71.gate_proj.weight,routed_expert_ffn,1.0,71.0,gate_proj,1572864,28.27792517576376,5.91666652339165,0.2092326960558854,1.0,5.91666652339165,0.2092326960558854,True
model.layers.29.mlp.experts.92.up_proj.weight,routed_expert_ffn,29.0,92.0,up_proj,1572864,28.27292695207732,5.914468849563834,0.2091919545361848,1.0,5.914468849563834,0.2091919545361848,True
model.layers.33.mlp.experts.51.gate_proj.weight,routed_expert_ffn,33.0,51.0,gate_proj,1572864,30.49381881365212,5.913326484707748,0.1939188568294485,1.0,5.913326484707748,0.1939188568294485,True
model.layers.7.mlp.experts.110.up_proj.weight,routed_expert_ffn,7.0,110.0,up_proj,1572864,26.658569378139227,5.912235194399533,0.2217761617488645,1.0,5.912235194399533,0.2217761617488645,True
model.layers.33.mlp.experts.87.down_proj.weight,routed_expert_ffn,33.0,87.0,down_proj,1572864,30.627482161846387,5.910971394340107,0.1929956685013954,1.0,5.910971394340107,0.1929956685013954,True
model.layers.1.mlp.experts.103.up_proj.weight,routed_expert_ffn,1.0,103.0,up_proj,1572864,29.032784707819967,5.910739383306715,0.2035884412325993,1.0,5.910739383306715,0.2035884412325993,True
model.layers.26.mlp.experts.87.up_proj.weight,routed_expert_ffn,26.0,87.0,up_proj,1572864,29.245317133153986,5.910236284983531,0.2020917146521001,1.0,5.910236284983531,0.2020917146521001,True
model.layers.43.mlp.experts.92.up_proj.weight,routed_expert_ffn,43.0,92.0,up_proj,1572864,31.27970853469746,5.910160445409119,0.1889455088385235,1.0,5.910160445409119,0.1889455088385235,True
model.layers.18.mlp.experts.41.down_proj.weight,routed_expert_ffn,18.0,41.0,down_proj,1572864,28.856011029915305,5.907494792249841,0.2047231956671171,1.0,5.907494792249841,0.2047231956671171,True
model.layers.8.mlp.experts.99.down_proj.weight,routed_expert_ffn,8.0,99.0,down_proj,1572864,28.499906840925046,5.907121220672779,0.2072680887570594,1.0,5.907121220672779,0.2072680887570594,True
model.layers.35.mlp.experts.43.gate_proj.weight,routed_expert_ffn,35.0,43.0,gate_proj,1572864,28.71706142172661,5.906477020583229,0.2056783225081148,1.0,5.906477020583229,0.2056783225081148,True
model.layers.6.mlp.experts.123.gate_proj.weight,routed_expert_ffn,6.0,123.0,gate_proj,1572864,27.44721496573013,5.905005914360528,0.2151404403591899,1.0,5.905005914360528,0.2151404403591899,True
model.layers.19.mlp.experts.87.up_proj.weight,routed_expert_ffn,19.0,87.0,up_proj,1572864,27.71113352764045,5.904676439689298,0.2130795708446816,1.0,5.904676439689298,0.2130795708446816,True
