model,category,prompt_idx,router,num_experts,tokens,top_k,router_entropy_mean,top1_margin_mean,unique_top1_experts,unique_topk_experts,max_top1_fraction,effective_top1_experts
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.29.mlp.gate,128,25,8,4.142238140106201,0.026893753558397293,14,63,0.2,12.035924615752226
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.30.mlp.gate,128,25,8,4.175673484802246,0.04431116208434105,17,51,0.12,15.385134912189871
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.31.mlp.gate,128,25,8,4.021853446960449,0.08037680387496948,9,54,0.32,7.327239077300878
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.32.mlp.gate,128,25,8,4.020354747772217,0.043060578405857086,9,53,0.48,5.629000160502557
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.33.mlp.gate,128,25,8,3.890108108520508,0.08930299431085587,14,54,0.16,11.906361431214027
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.34.mlp.gate,128,25,8,3.9123470783233643,0.07286474108695984,9,63,0.28,7.225113205636524
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.35.mlp.gate,128,25,8,3.884578227996826,0.0490959994494915,13,65,0.16,11.26410427667874
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.36.mlp.gate,128,25,8,3.852982997894287,0.07231522351503372,12,61,0.24,9.668349926622794
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.37.mlp.gate,128,25,8,3.660902500152588,0.06534215807914734,11,57,0.4,7.135848331098992
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.38.mlp.gate,128,25,8,3.894252061843872,0.054319534450769424,20,58,0.12,18.554030199675726
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.39.mlp.gate,128,25,8,3.8542709350585938,0.05504051595926285,19,59,0.12,17.18961335489562
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.40.mlp.gate,128,25,8,3.927300453186035,0.059800535440444946,15,57,0.2,12.290490352390382
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.41.mlp.gate,128,25,8,3.9836113452911377,0.030676282942295074,17,63,0.12,15.066471613175338
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.42.mlp.gate,128,25,8,3.8964405059814453,0.061375606805086136,15,62,0.12,13.770081466019167
