model,category,prompt_idx,router,num_experts,tokens,top_k,router_entropy_mean,top1_margin_mean,unique_top1_experts,unique_topk_experts,max_top1_fraction,effective_top1_experts
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.13.mlp.gate,128,25,8,4.115749835968018,0.04642704501748085,18,58,0.16,16.042823719536305
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.14.mlp.gate,128,25,8,4.135082721710205,0.05322079733014107,15,55,0.2,12.290490352390377
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.15.mlp.gate,128,25,8,4.127030849456787,0.055776309221982956,11,56,0.24,8.275715620538051
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.16.mlp.gate,128,25,8,4.138860702514648,0.044955991208553314,14,54,0.24,11.41825031147425
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.17.mlp.gate,128,25,8,4.169783115386963,0.049209896475076675,14,55,0.2,11.386678518145224
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.18.mlp.gate,128,25,8,4.248744964599609,0.04348897933959961,11,53,0.36,6.975478517178412
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.19.mlp.gate,128,25,8,4.140035152435303,0.04313291981816292,11,43,0.2,9.121525166682968
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.20.mlp.gate,128,25,8,4.042048454284668,0.048424314707517624,10,49,0.24,7.851012321746353
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.21.mlp.gate,128,25,8,3.9930920600891113,0.06929903477430344,13,55,0.24,9.872840291901833
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,1,model.layers.22.mlp.gate,128,25,8,4.041440010070801,0.07529159635305405,14,63,0.24,10.802323019397132
